rel_path,abs_path,size_bytes,size_mb,modified,filename,parent
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,244634,0.233,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,122350,0.117,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-in.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-in.csv,35537,0.034,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-in.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-out.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-out.csv,23842,0.023,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-out.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,603278,0.575,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,336315,0.321,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-state.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-state.csv,5721,0.005,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-state.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-time_reference.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-time_reference.csv,13672,0.013,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-time_reference.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-vfr_hud.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-vfr_hud.csv,25554,0.024,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-vfr_hud.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-wind_estimation.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj/carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-wind_estimation.csv,18189,0.017,2026-01-29T01:54:13,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-wind_estimation.csv,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-diagnostics.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-diagnostics.csv,121606,0.116,2026-01-29T01:54:13,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-diagnostics.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,63,0.0,2026-01-29T01:54:13,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-failure_status-engines.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-failure_status-engines.csv,567,0.001,2026-01-29T01:54:13,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-failure_status-engines.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-path_dev.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-path_dev.csv,306678,0.292,2026-01-29T01:54:13,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-path_dev.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-rpy.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-rpy.csv,385018,0.367,2026-01-29T01:54:13,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-rpy.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavlink-from.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavlink-from.csv,3078459,2.936,2026-01-29T01:54:13,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavlink-from.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-battery.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-battery.csv,254736,0.243,2026-01-29T01:54:13,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-battery.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,12858,0.012,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-global.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-global.csv,80043,0.076,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-global.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-local.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-local.csv,252699,0.241,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-local.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,96744,0.092,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,55063,0.053,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,12932,0.012,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,84919,0.081,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data.csv,107825,0.103,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,327132,0.312,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-mag.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-mag.csv,141714,0.135,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-mag.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-temperature.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-temperature.csv,75640,0.072,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-temperature.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-odom.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-odom.csv,279315,0.266,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-odom.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-pose.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-pose.csv,75153,0.072,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-pose.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,68538,0.065,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,128803,0.123,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,213896,0.204,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,175024,0.167,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,172816,0.165,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,307279,0.293,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,156039,0.149,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-in.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-in.csv,44968,0.043,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-in.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-out.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-out.csv,30121,0.029,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-out.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,712842,0.68,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,421887,0.402,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-state.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-state.csv,7156,0.007,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-state.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-time_reference.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-time_reference.csv,17342,0.017,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-time_reference.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-vfr_hud.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-vfr_hud.csv,32704,0.031,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-vfr_hud.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-wind_estimation.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-wind_estimation.csv,22761,0.022,2026-01-29T01:54:14,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-wind_estimation.csv,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-diagnostics.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-diagnostics.csv,128279,0.122,2026-01-29T01:54:14,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-diagnostics.csv,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,/content/gdrive/MyDrive/datasets/ALFA/processed_csv/processed/carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj/carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,63,0.0,2026-01-29T01:54:14,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj
