flight,file,rows,cols,numeric_cols,null_ratio
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,1280.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,1280.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,1255.0,11.0,10.0,0.0
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,1280.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-rc-in.csv,201.0,21.0,21.0,0.047619
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-rc-out.csv,201.0,12.0,12.0,0.083333
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,3275.0,17.0,17.0,0.0
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,1255.0,17.0,17.0,0.058824
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-state.csv,67.0,9.0,8.0,0.111111
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-time_reference.csv,146.0,6.0,5.0,0.166667
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-vfr_hud.csv,174.0,10.0,10.0,0.1
carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-52-12_3_engine_failure_with_emr_traj-mavros-wind_estimation.csv,146.0,10.0,10.0,0.1
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-diagnostics.csv,88.0,122.0,35.0,0.008197
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-failure_status-engines.csv,27.0,2.0,2.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavctrl-path_dev.csv,5638.0,4.0,4.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavctrl-rpy.csv,5638.0,4.0,4.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-battery.csv,2332.0,16.0,16.0,0.375
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,472.0,2.0,2.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-global_position-global.csv,472.0,19.0,18.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-global_position-local.csv,472.0,90.0,88.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,566.0,19.0,18.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,566.0,10.0,9.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,472.0,2.0,2.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-imu-data.csv,291.0,41.0,40.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1133.0,41.0,40.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1133.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-imu-mag.csv,1133.0,16.0,15.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1133.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-local_position-odom.csv,472.0,90.0,88.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-local_position-pose.csv,472.0,11.0,10.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,472.0,10.0,9.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2169.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2211.0,8.0,7.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2211.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2211.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2169.0,11.0,10.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2211.0,6.0,5.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-rc-in.csv,343.0,21.0,21.0,0.047619
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-rc-out.csv,343.0,12.0,12.0,0.083333
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,5633.0,17.0,17.0,0.0
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2169.0,17.0,17.0,0.058824
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-state.csv,114.0,9.0,8.0,0.111111
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-time_reference.csv,242.0,6.0,5.0,0.166667
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-vfr_hud.csv,291.0,10.0,10.0,0.1
carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj,carbonZ_2018-10-05-15-55-10_engine_failure_with_emr_traj-mavros-wind_estimation.csv,242.0,10.0,10.0,0.1
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-diagnostics.csv,71.0,122.0,35.0,0.008197
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-battery.csv,1872.0,16.0,16.0,0.375
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavctrl-rpy.csv,4579.0,4.0,4.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavctrl-path_dev.csv,4579.0,4.0,4.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-failure_status-engines.csv,33.0,2.0,2.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,381.0,2.0,2.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-global_position-global.csv,381.0,19.0,18.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-global_position-local.csv,381.0,90.0,88.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,461.0,19.0,18.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,461.0,10.0,9.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,381.0,2.0,2.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,923.0,6.0,5.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,923.0,41.0,40.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-imu-data.csv,233.0,41.0,40.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-imu-mag.csv,923.0,16.0,15.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-imu-temperature.csv,923.0,6.0,5.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-local_position-odom.csv,381.0,90.0,88.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-local_position-pose.csv,381.0,11.0,10.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,381.0,10.0,9.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-mission-reached.csv,1.0,5.0,5.0,0.2
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,1724.0,6.0,5.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,1758.0,8.0,7.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,1758.0,6.0,5.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,1758.0,6.0,5.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,1724.0,11.0,10.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,1758.0,6.0,5.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-in.csv,275.0,21.0,21.0,0.047619
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-rc-out.csv,275.0,12.0,12.0,0.083333
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,4572.0,17.0,17.0,0.0
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-state.csv,93.0,9.0,8.0,0.111111
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-time_reference.csv,194.0,6.0,5.0,0.166667
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-wind_estimation.csv,194.0,10.0,10.0,0.1
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,1724.0,17.0,17.0,0.058824
carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj,carbonZ_2018-10-05-16-04-46_engine_failure_with_emr_traj-mavros-vfr_hud.csv,233.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-rpy.csv,5799.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavctrl-path_dev.csv,5799.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-failure_status-engines.csv,25.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-diagnostics.csv,89.0,122.0,35.0,0.008197
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavlink-from.csv,23289.0,21.0,17.0,0.132664
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-battery.csv,2378.0,16.0,16.0,0.375
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,481.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-global.csv,481.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-local.csv,481.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,582.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,582.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,481.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1164.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data.csv,300.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1164.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-mag.csv,1164.0,16.0,15.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1164.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-odom.csv,481.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-pose.csv,481.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,481.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2208.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2257.0,8.0,7.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2257.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2257.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2208.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2257.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-in.csv,350.0,21.0,21.0,0.047619
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-rc-out.csv,350.0,12.0,12.0,0.083333
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,5794.0,17.0,17.0,1e-05
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2208.0,17.0,17.0,0.058824
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-state.csv,117.0,9.0,8.0,0.111111
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-time_reference.csv,250.0,6.0,5.0,0.166667
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-vfr_hud.csv,300.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-03-57_engine_failure_with_emr_traj-mavros-wind_estimation.csv,250.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-failure_status-engines.csv,23.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-battery.csv,2517.0,16.0,16.0,0.375
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavctrl-rpy.csv,6127.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavctrl-path_dev.csv,6127.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-diagnostics.csv,94.0,122.0,35.0,0.008197
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,509.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-global_position-global.csv,509.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-global_position-local.csv,509.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,612.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,612.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,509.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1226.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-imu-data.csv,313.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1226.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-imu-mag.csv,1226.0,16.0,15.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1226.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-local_position-odom.csv,509.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-local_position-pose.csv,509.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,509.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2341.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2394.0,8.0,7.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2394.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2394.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2341.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2394.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-rc-in.csv,370.0,21.0,21.0,0.047619
